NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN		42	-0.41908953	-1.5234298	0.023557127	0.08453354	0.958	3753	tags=45%, list=27%, signal=62%	
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_ACTIVATED_B_LYMPHOCYTE		62	-0.393554	-1.5198479	0.015712682	0.08487471	0.962	6669	tags=73%, list=49%, signal=141%	
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	ZHAN_MULTIPLE_MYELOMA_SUBGROUPS		24	-0.473793	-1.5135409	0.028571429	0.08765514	0.964	4719	tags=63%, list=34%, signal=95%	
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_DN		122	-0.35636735	-1.5086999	0.00625	0.08923843	0.969	6164	tags=60%, list=45%, signal=108%	
VILLANUEVA_LIVER_CANCER_KRT19_DN	VILLANUEVA_LIVER_CANCER_KRT19_DN		53	-0.40180573	-1.5074024	0.017718716	0.08776911	0.971	6005	tags=68%, list=44%, signal=120%	
KYNG_RESPONSE_TO_H2O2	KYNG_RESPONSE_TO_H2O2		56	-0.4008414	-1.5045967	0.015572859	0.08778989	0.974	4128	tags=50%, list=30%, signal=71%	
RAGHAVACHARI_PLATELET_SPECIFIC_GENES	RAGHAVACHARI_PLATELET_SPECIFIC_GENES		56	-0.39957893	-1.5040088	0.017162472	0.08583457	0.974	4419	tags=54%, list=32%, signal=79%	
ZHAN_MULTIPLE_MYELOMA_CD2_DN	ZHAN_MULTIPLE_MYELOMA_CD2_DN		28	-0.44256395	-1.5017952	0.032098766	0.08570808	0.978	3446	tags=54%, list=25%, signal=71%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		27	-0.46460673	-1.5012536	0.038318913	0.08395492	0.98	4083	tags=59%, list=30%, signal=84%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP		140	-0.34475988	-1.4759507	0.0074074073	0.10298349	0.991	5232	tags=45%, list=38%, signal=72%	
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN		65	-0.38195327	-1.4740497	0.024	0.10236484	0.992	3279	tags=37%, list=24%, signal=48%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_DN		162	-0.33771363	-1.4693319	0.0020554985	0.10407768	0.993	5096	tags=49%, list=37%, signal=77%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN		34	-0.4241049	-1.4689219	0.038323354	0.10209755	0.993	4128	tags=56%, list=30%, signal=80%	
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP		209	-0.32891533	-1.4587764	0.0	0.109702736	0.996	4460	tags=43%, list=33%, signal=62%	
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS		20	-0.4751442	-1.4527336	0.051572327	0.11329747	0.998	5309	tags=65%, list=39%, signal=106%	
GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP	GSE43700_UNTREATED_VS_IL10_TREATED_PBMC_UP		139	-0.34239936	-1.4513987	0.009443861	0.112125754	0.999	3919	tags=42%, list=29%, signal=58%	
WP_PARKINSONS_DISEASE_PATHWAY	WP_PARKINSONS_DISEASE_PATHWAY		31	-0.42993122	-1.4318798	0.05461165	0.13278553	1.0	3079	tags=48%, list=22%, signal=62%	
WP_ALZHEIMERS_DISEASE	WP_ALZHEIMERS_DISEASE		50	-0.38281378	-1.4262773	0.04342857	0.13669597	1.0	4644	tags=54%, list=34%, signal=81%	
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP		76	-0.36319458	-1.4256989	0.023307437	0.13439763	1.0	2678	tags=34%, list=20%, signal=42%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP		148	-0.3297875	-1.4191723	0.012383901	0.1399999	1.0	6104	tags=61%, list=45%, signal=110%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP		149	-0.33054906	-1.4146029	0.009307136	0.14273603	1.0	4818	tags=46%, list=35%, signal=71%	
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN		130	-0.32966724	-1.414038	0.014721346	0.14060032	1.0	5391	tags=52%, list=39%, signal=84%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_DN		305	-0.31034386	-1.4072626	0.004036327	0.14643525	1.0	4891	tags=45%, list=36%, signal=68%	
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS		46	-0.37905356	-1.3976228	0.06805075	0.15591654	1.0	7645	tags=83%, list=56%, signal=186%	
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP		34	-0.39608797	-1.3886814	0.050480768	0.16605343	1.0	3848	tags=44%, list=28%, signal=61%	
HUPER_BREAST_BASAL_VS_LUMINAL_UP	HUPER_BREAST_BASAL_VS_LUMINAL_UP		37	-0.39352405	-1.3882357	0.07932692	0.16358322	1.0	1511	tags=32%, list=11%, signal=36%	
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER		87	-0.3418356	-1.3805025	0.035560343	0.17199734	1.0	3087	tags=38%, list=23%, signal=49%	
KIM_LIVER_CANCER_POOR_SURVIVAL_DN	KIM_LIVER_CANCER_POOR_SURVIVAL_DN		36	-0.39860275	-1.3798031	0.07168459	0.17017655	1.0	3231	tags=36%, list=24%, signal=47%	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP		115	-0.3288293	-1.3795333	0.028481012	0.16784336	1.0	5261	tags=50%, list=38%, signal=81%	
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.32292047	-1.3657607	0.020063357	0.18457302	1.0	5889	tags=58%, list=43%, signal=101%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP		128	-0.32201	-1.3629801	0.023133544	0.18604419	1.0	6575	tags=62%, list=48%, signal=118%	
ZHAN_MULTIPLE_MYELOMA_DN	ZHAN_MULTIPLE_MYELOMA_DN		30	-0.4027117	-1.3618978	0.07823961	0.18479536	1.0	3416	tags=43%, list=25%, signal=58%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		46	-0.36910504	-1.356152	0.083333336	0.190888	1.0	7180	tags=80%, list=52%, signal=168%	
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP		15	-0.4718505	-1.3471762	0.12601626	0.20234531	1.0	3256	tags=53%, list=24%, signal=70%	
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	REACTOME_SIGNALING_BY_KIT_IN_DISEASE		16	-0.46873304	-1.339452	0.12414734	0.21184763	1.0	846	tags=25%, list=6%, signal=27%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		43	-0.36794892	-1.3353839	0.082125604	0.21557346	1.0	2441	tags=44%, list=18%, signal=54%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP		154	-0.30336985	-1.3236516	0.045738045	0.23333225	1.0	6101	tags=57%, list=45%, signal=102%	
CROMER_METASTASIS_DN	CROMER_METASTASIS_DN		55	-0.3495131	-1.3210257	0.088535756	0.23463108	1.0	2854	tags=35%, list=21%, signal=43%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP		33	-0.38970682	-1.3186741	0.108827084	0.23529133	1.0	5007	tags=55%, list=37%, signal=86%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		124	-0.30940238	-1.3170975	0.036131773	0.23474473	1.0	6925	tags=67%, list=51%, signal=134%	
SPIRA_SMOKERS_LUNG_CANCER_UP	SPIRA_SMOKERS_LUNG_CANCER_UP		31	-0.3877635	-1.3141986	0.11057108	0.23662145	1.0	4944	tags=55%, list=36%, signal=86%	
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN		92	-0.3184056	-1.3125988	0.07574094	0.23603788	1.0	4539	tags=43%, list=33%, signal=65%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		26	-0.40193084	-1.3088123	0.12745099	0.23938994	1.0	6618	tags=65%, list=48%, signal=126%	
SWEET_KRAS_ONCOGENIC_SIGNATURE	SWEET_KRAS_ONCOGENIC_SIGNATURE		67	-0.33172965	-1.3026826	0.09582864	0.24797447	1.0	6060	tags=57%, list=44%, signal=101%	
ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN		60	-0.34095633	-1.2841372	0.1047836	0.28208965	1.0	6549	tags=65%, list=48%, signal=124%	
FALVELLA_SMOKERS_WITH_LUNG_CANCER	FALVELLA_SMOKERS_WITH_LUNG_CANCER		55	-0.33849868	-1.2805003	0.124429226	0.28623337	1.0	5572	tags=53%, list=41%, signal=89%	
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION		21	-0.41488093	-1.2631613	0.16149068	0.32135722	1.0	4402	tags=57%, list=32%, signal=84%	
HP_MITOCHONDRIAL_MYOPATHY	HP_MITOCHONDRIAL_MYOPATHY		52	-0.3308808	-1.2554314	0.13023256	0.335381	1.0	6212	tags=67%, list=45%, signal=123%	
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY		16	-0.43719617	-1.2525346	0.19010417	0.33790293	1.0	5362	tags=63%, list=39%, signal=103%	
NEWMAN_ERCC6_TARGETS_UP	NEWMAN_ERCC6_TARGETS_UP		19	-0.41312498	-1.2481263	0.18367347	0.34408104	1.0	2212	tags=37%, list=16%, signal=44%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		40	-0.34902045	-1.2300099	0.17831326	0.38482243	1.0	7645	tags=83%, list=56%, signal=186%	
GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN		121	-0.289799	-1.2279171	0.12447257	0.38542217	1.0	6323	tags=54%, list=46%, signal=99%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP		129	-0.2888309	-1.2245502	0.12578617	0.38963473	1.0	5099	tags=46%, list=37%, signal=72%	
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE		40	-0.3431379	-1.217495	0.18224852	0.40345848	1.0	7645	tags=75%, list=56%, signal=169%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP		148	-0.28260642	-1.2132589	0.11832461	0.4093608	1.0	6101	tags=58%, list=45%, signal=104%	
ZHAN_MULTIPLE_MYELOMA_HP_DN	ZHAN_MULTIPLE_MYELOMA_HP_DN		36	-0.3503743	-1.211733	0.20164126	0.40875253	1.0	2633	tags=36%, list=19%, signal=45%	
ZHAN_MULTIPLE_MYELOMA_LB_DN	ZHAN_MULTIPLE_MYELOMA_LB_DN		24	-0.37388757	-1.2029912	0.22878228	0.4269366	1.0	6541	tags=71%, list=48%, signal=135%	
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER		28	-0.36378863	-1.2019291	0.22141998	0.42498857	1.0	7324	tags=64%, list=53%, signal=138%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_DN		98	-0.28860223	-1.1967543	0.16847827	0.43444616	1.0	4501	tags=35%, list=33%, signal=51%	
BIOCARTA_NTHI_PATHWAY	BIOCARTA_NTHI_PATHWAY		19	-0.38417062	-1.1940076	0.23717949	0.43752393	1.0	5204	tags=53%, list=38%, signal=85%	
CHANDRAN_METASTASIS_TOP50_UP	CHANDRAN_METASTASIS_TOP50_UP		24	-0.37303638	-1.1938407	0.23869346	0.43327335	1.0	1680	tags=25%, list=12%, signal=28%	
FORTSCHEGGER_PHF8_TARGETS_DN	FORTSCHEGGER_PHF8_TARGETS_DN		542	-0.25526667	-1.1880139	0.036072146	0.44444603	1.0	3103	tags=28%, list=23%, signal=35%	
CROMER_TUMORIGENESIS_UP	CROMER_TUMORIGENESIS_UP		37	-0.3417847	-1.1879306	0.23378213	0.43980464	1.0	4812	tags=49%, list=35%, signal=75%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP		154	-0.27430174	-1.182908	0.16373058	0.44876432	1.0	6235	tags=56%, list=46%, signal=101%	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN		91	-0.28900173	-1.174395	0.1971831	0.46811453	1.0	3796	tags=32%, list=28%, signal=44%	
ANDERSEN_LIVER_CANCER_KRT19_DN	ANDERSEN_LIVER_CANCER_KRT19_DN		66	-0.29782346	-1.1737344	0.2302483	0.4650255	1.0	5615	tags=50%, list=41%, signal=84%	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP		119	-0.27478665	-1.1736978	0.18086225	0.46034604	1.0	5197	tags=46%, list=38%, signal=74%	
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP	GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP		94	-0.29009232	-1.1702306	0.21114683	0.4653715	1.0	5121	tags=47%, list=37%, signal=74%	
DUTTA_APOPTOSIS_VIA_NFKB	DUTTA_APOPTOSIS_VIA_NFKB		22	-0.36907586	-1.170193	0.25663716	0.4607581	1.0	6538	tags=64%, list=48%, signal=122%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP		140	-0.2693986	-1.1629366	0.2	0.4759289	1.0	5345	tags=46%, list=39%, signal=75%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP		166	-0.26783916	-1.1625626	0.1799591	0.47225523	1.0	6235	tags=54%, list=46%, signal=97%	
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE		23	-0.37043115	-1.1625154	0.26682988	0.46777812	1.0	5278	tags=52%, list=39%, signal=85%	
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP		113	-0.2738601	-1.1510224	0.21436228	0.49652064	1.0	2970	tags=30%, list=22%, signal=38%	
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN		34	-0.33274788	-1.144368	0.28023952	0.5111596	1.0	3922	tags=38%, list=29%, signal=53%	
ZHAN_MULTIPLE_MYELOMA_UP	ZHAN_MULTIPLE_MYELOMA_UP		38	-0.31945994	-1.1291343	0.2960761	0.55220723	1.0	4459	tags=39%, list=33%, signal=58%	
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP	GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP		110	-0.26875564	-1.1289637	0.25185186	0.5475825	1.0	2878	tags=24%, list=21%, signal=30%	
CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS	CHEN_NEUROBLASTOMA_COPY_NUMBER_GAINS		33	-0.33104315	-1.1274137	0.29032257	0.54697716	1.0	6030	tags=58%, list=44%, signal=103%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN		128	-0.26632	-1.1273648	0.26220807	0.5421041	1.0	5661	tags=48%, list=41%, signal=80%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN		116	-0.2682435	-1.1209804	0.2648305	0.55630153	1.0	6952	tags=58%, list=51%, signal=116%	
VANTVEER_BREAST_CANCER_ESR1_DN	VANTVEER_BREAST_CANCER_ESR1_DN		164	-0.25741017	-1.1196606	0.25156575	0.5553092	1.0	4102	tags=36%, list=30%, signal=51%	
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP		41	-0.3127026	-1.1137356	0.3240418	0.5683338	1.0	6478	tags=54%, list=47%, signal=102%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP		153	-0.25632274	-1.1121664	0.2751046	0.5681945	1.0	6097	tags=56%, list=45%, signal=99%	
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP		128	-0.25854003	-1.1034511	0.29263157	0.5903346	1.0	4228	tags=36%, list=31%, signal=51%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		224	-0.2443747	-1.0970154	0.28672746	0.6057092	1.0	5572	tags=44%, list=41%, signal=73%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN		226	-0.24750106	-1.09696	0.28498468	0.6006429	1.0	2188	tags=21%, list=16%, signal=24%	
BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY		15	-0.38743913	-1.0948075	0.3556701	0.60194105	1.0	5657	tags=53%, list=41%, signal=91%	
VANTVEER_BREAST_CANCER_POOR_PROGNOSIS	VANTVEER_BREAST_CANCER_POOR_PROGNOSIS		34	-0.3114486	-1.0782988	0.38387486	0.64863706	1.0	6185	tags=59%, list=45%, signal=107%	
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN	LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_DN		522	-0.2318769	-1.077649	0.25025025	0.64503944	1.0	6041	tags=47%, list=44%, signal=80%	
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE		82	-0.2655986	-1.07539	0.35081968	0.64670223	1.0	5250	tags=43%, list=38%, signal=69%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_DN		125	-0.2524398	-1.0664151	0.34962806	0.670436	1.0	6486	tags=54%, list=47%, signal=101%	
VANTVEER_BREAST_CANCER_BRCA1_DN	VANTVEER_BREAST_CANCER_BRCA1_DN		25	-0.33122155	-1.0624993	0.3979975	0.67711604	1.0	6165	tags=60%, list=45%, signal=109%	
GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_CTRL_VS_BORRELIA_BIRGDOFERI_INF_ENDOTHELIAL_CELL_UP		128	-0.25377876	-1.0620354	0.38291138	0.673092	1.0	5682	tags=48%, list=41%, signal=81%	
